src,dst,count
userId_19113,userId_22330,1
userId_27719,userId_22330,1
userId_28223,userId_22330,1
userId_150,userId_22330,1
userId_37344,userId_22330,2
userId_29460,userId_22330,2
userId_7955,userId_22330,2
userId_14183,userId_22330,2
userId_38545,userId_22330,2
userId_39149,userId_22330,2
userId_14603,userId_22330,3
userId_31498,userId_22330,1
userId_5589,userId_22330,3
userId_18362,userId_22330,2
userId_11302,userId_22330,4
userId_13645,userId_22330,12
userId_20443,userId_22330,1
userId_19024,userId_22330,1
userId_21734,userId_22330,1
userId_5901,userId_22330,1
userId_14193,userId_22330,1
userId_21514,userId_22330,31
userId_11252,userId_22330,1
userId_36253,userId_22330,1
userId_3510,userId_22330,9
userId_4276,userId_22330,1
userId_15117,userId_22330,1
userId_10185,userId_22330,1
userId_263,userId_22330,1
userId_36027,userId_22330,1
userId_34459,userId_22330,6
userId_1999,userId_22330,2
userId_24250,userId_22330,1
userId_12097,userId_22330,2
userId_7499,userId_22330,2
userId_1810,userId_22330,1
userId_30272,userId_22330,1
userId_22722,userId_22330,3
userId_32620,userId_22330,10
userId_26185,userId_22330,10
userId_4640,userId_22330,3
userId_22222,userId_22330,1
userId_13717,userId_22330,1
userId_14690,userId_22330,10
userId_929,userId_22330,1
userId_9860,userId_22330,1
userId_39273,userId_22330,1
userId_26550,userId_22330,1
userId_8304,userId_22330,9
userId_10186,userId_22330,1
userId_33952,userId_22330,4
userId_31660,userId_22330,2
userId_28056,userId_22330,9
userId_20244,userId_22330,1
userId_20840,userId_22330,3
userId_21961,userId_22330,3
userId_35820,userId_22330,1
userId_9606,userId_22330,1
userId_22242,userId_22330,1
userId_25439,userId_22330,1
userId_32379,userId_22330,2
userId_13748,userId_22330,1
userId_19844,userId_22330,1
userId_28214,userId_22330,1
userId_6498,userId_22330,1
userId_22734,userId_22330,1
userId_11310,userId_22330,1
userId_11351,userId_22330,1
userId_30224,userId_22330,1
userId_21594,userId_22330,1
userId_23783,userId_22330,1
userId_8996,userId_22330,1
userId_13957,userId_22330,2
userId_714,userId_22330,8
userId_13074,userId_22330,1
userId_15419,userId_22330,1
userId_21448,userId_22330,1
userId_16663,userId_22330,1
userId_36494,userId_22330,1
userId_12365,userId_22330,1
userId_36949,userId_22330,1
userId_9956,userId_22330,1
userId_24648,userId_22330,1
userId_34497,userId_22330,2
userId_9355,userId_22330,1
userId_6454,userId_22330,1
userId_9680,userId_22330,2
userId_5505,userId_22330,2
userId_14732,userId_22330,1
userId_36498,userId_22330,1
userId_9313,userId_22330,1
userId_21965,userId_22330,1
userId_29897,userId_22330,6
userId_3756,userId_22330,1
userId_32591,userId_22330,1
userId_13601,userId_22330,7
userId_28163,userId_22330,3
userId_604,userId_22330,1
userId_5590,userId_22330,1
userId_9794,userId_22330,10
userId_32383,userId_22330,3
userId_28517,userId_22330,5
userId_19910,userId_22330,203
userId_25659,userId_22330,1
userId_36876,userId_22330,6
userId_32628,userId_22330,1
userId_25151,userId_22330,1
userId_12909,userId_22330,1
userId_13738,userId_22330,1
userId_1536,userId_22330,2
userId_5482,userId_22330,1
userId_22785,userId_22330,1
userId_10375,userId_22330,1
userId_31671,userId_22330,1
userId_5064,userId_22330,2
userId_32548,userId_22330,12
userId_12959,userId_22330,5
userId_29014,userId_22330,5
userId_38399,userId_22330,1
userId_22483,userId_22330,2
userId_21588,userId_22330,3
userId_22559,userId_22330,2
userId_26033,userId_22330,1
userId_22783,userId_22330,10
userId_18575,userId_22330,2
userId_25103,userId_22330,6
userId_37498,userId_22330,1
userId_11884,userId_22330,1
userId_9307,userId_22330,1
userId_19106,userId_22330,8
userId_5098,userId_22330,1
userId_8267,userId_22330,1
userId_36760,userId_22330,10
userId_11278,userId_22330,1
userId_11865,userId_22330,1
userId_26857,userId_22330,4
userId_10270,userId_22330,1
userId_17267,userId_22330,1
userId_31344,userId_22330,3
userId_26632,userId_22330,2
userId_11727,userId_22330,2
userId_22422,userId_22330,1
userId_24335,userId_22330,2
userId_23164,userId_22330,10
userId_5650,userId_22330,3
userId_8608,userId_22330,4
userId_37709,userId_22330,1
userId_7930,userId_22330,10
userId_4919,userId_22330,1
userId_32994,userId_22330,5
userId_30898,userId_22330,4
userId_35739,userId_22330,2
userId_24886,userId_22330,2
userId_36575,userId_22330,1
userId_16346,userId_22330,1
userId_26488,userId_22330,1
userId_3534,userId_22330,6
userId_17174,userId_22330,2
userId_14967,userId_22330,1
userId_30673,userId_22330,2
userId_10568,userId_22330,10
userId_15024,userId_22330,2
userId_4723,userId_22330,1
userId_38854,userId_22330,1
userId_18566,userId_22330,6
userId_30057,userId_22330,1
userId_29963,userId_22330,1
userId_14139,userId_22330,10
userId_7233,userId_22330,1
userId_29273,userId_22330,5
userId_33530,userId_22330,2
userId_26837,userId_22330,6
userId_37333,userId_22330,3
userId_18554,userId_22330,1
userId_35423,userId_22330,14
userId_20251,userId_22330,1
userId_27918,userId_22330,2
userId_13000,userId_22330,1
userId_6388,userId_22330,1
userId_31637,userId_22330,2
userId_2919,userId_22330,1
userId_515,userId_22330,2
userId_32299,userId_22330,1
userId_25047,userId_22330,2
userId_1555,userId_22330,1
userId_8144,userId_22330,1
userId_32771,userId_22330,1
userId_707,userId_22330,1
userId_13679,userId_22330,1
userId_18694,userId_22330,1
userId_2769,userId_22330,1
userId_27025,userId_22330,31
userId_11770,userId_22330,10
userId_14086,userId_22330,1
userId_28850,userId_22330,2
userId_10430,userId_22330,2
userId_27703,userId_22330,1
userId_304,userId_22330,1
userId_8951,userId_22330,1
userId_4462,userId_22330,1
userId_7091,userId_22330,1
userId_21398,userId_22330,1
userId_22988,userId_22330,2
userId_15762,userId_22330,3
userId_39363,userId_22330,2
userId_23445,userId_22330,1
userId_37663,userId_22330,5
userId_6085,userId_22330,3
userId_31953,userId_22330,8
userId_18644,userId_22330,1
userId_18800,userId_22330,1
userId_14707,userId_22330,1
userId_5439,userId_22330,5
userId_39048,userId_22330,1
userId_37827,userId_22330,2
userId_13512,userId_22330,4
userId_27579,userId_22330,3
userId_31366,userId_22330,2
userId_14565,userId_22330,3
userId_28185,userId_22330,1
userId_28341,userId_22330,5
userId_14440,userId_22330,1
userId_16885,userId_22330,1
userId_15698,userId_22330,1
userId_23238,userId_22330,2
userId_31068,userId_22330,1
userId_8024,userId_22330,2
userId_32708,userId_22330,3
userId_21633,userId_22330,1
userId_31568,userId_22330,1
userId_35176,userId_22330,7
userId_35279,userId_22330,11
userId_21298,userId_22330,27
userId_37865,userId_22330,11
userId_20680,userId_22330,1
userId_26182,userId_22330,11
userId_30039,userId_22330,6
userId_4360,userId_22330,1
userId_4627,userId_22330,1
userId_38465,userId_22330,10
userId_13727,userId_22330,1
userId_25885,userId_22330,11
userId_5899,userId_22330,1
userId_8217,userId_22330,1
userId_19570,userId_22330,1
userId_22832,userId_22330,1
userId_37697,userId_22330,1
userId_15923,userId_22330,56
userId_8050,userId_22330,1
userId_2533,userId_22330,1
userId_17401,userId_22330,1
userId_37780,userId_22330,1
userId_12817,userId_22330,2
userId_21813,userId_22330,1
userId_23690,userId_22330,10
userId_1426,userId_22330,1
userId_3049,userId_22330,1
userId_28094,userId_22330,1
userId_21489,userId_22330,2
userId_3883,userId_22330,4
userId_25239,userId_22330,2
userId_23848,userId_22330,1
userId_39671,userId_22330,13
userId_12204,userId_22330,1
userId_10267,userId_22330,1
userId_1155,userId_22330,1
userId_3386,userId_22330,1
userId_32478,userId_22330,1
userId_37036,userId_22330,2
userId_7003,userId_22330,1
userId_5020,userId_22330,1
userId_24103,userId_22330,1
userId_10206,userId_22330,1
userId_37863,userId_22330,1
userId_14448,userId_22330,1
userId_346,userId_22330,1
userId_25293,userId_22330,1
userId_34829,userId_22330,1
userId_15142,userId_22330,5
userId_23286,userId_22330,1
userId_19507,userId_22330,6
userId_12515,userId_22330,1
userId_141,userId_22330,7
userId_30389,userId_22330,1
userId_10109,userId_22330,1
userId_7297,userId_22330,1
userId_2884,userId_22330,8
userId_24993,userId_22330,1
userId_14234,userId_22330,16
userId_7054,userId_22330,1
userId_14891,userId_22330,4
userId_19765,userId_22330,2
userId_2139,userId_22330,2
userId_37164,userId_22330,2
userId_34291,userId_22330,12
userId_16082,userId_22330,1
userId_39465,userId_22330,3
userId_31080,userId_22330,10
userId_1851,userId_22330,2
userId_26640,userId_22330,3
userId_15378,userId_22330,1
userId_35452,userId_22330,1
userId_3847,userId_22330,1
userId_7525,userId_22330,22
userId_31794,userId_22330,2
userId_7067,userId_22330,2
userId_11533,userId_22330,2
userId_30512,userId_22330,10
userId_10601,userId_22330,10
userId_7211,userId_22330,1
userId_19666,userId_22330,1
userId_18457,userId_22330,1
userId_14295,userId_22330,3
userId_34122,userId_22330,2
userId_13257,userId_22330,2
userId_18870,userId_22330,1
userId_3401,userId_22330,3
userId_19957,userId_22330,5
userId_29633,userId_22330,1
userId_616,userId_22330,1
userId_5647,userId_22330,1
userId_8974,userId_22330,1
userId_32385,userId_22330,2
userId_3636,userId_22330,10
userId_31750,userId_22330,1
userId_31868,userId_22330,1
userId_2534,userId_22330,7
userId_23636,userId_22330,1
userId_28819,userId_22330,3
userId_25040,userId_22330,1
userId_12244,userId_22330,1
userId_36779,userId_22330,2
userId_38245,userId_22330,7
userId_35817,userId_22330,4
userId_3846,userId_22330,1
userId_18226,userId_22330,1
userId_26452,userId_22330,2
userId_37253,userId_22330,1
userId_31076,userId_22330,1
userId_33442,userId_22330,2
userId_28743,userId_22330,1
userId_3807,userId_22330,3
userId_24373,userId_22330,2
userId_16027,userId_22330,1
userId_16780,userId_22330,1
userId_9829,userId_22330,1
userId_8871,userId_22330,1
userId_10331,userId_22330,1
userId_20576,userId_22330,2
userId_37230,userId_22330,1
userId_29877,userId_22330,2
userId_3328,userId_22330,1
userId_9768,userId_22330,1
userId_20806,userId_22330,1
userId_31714,userId_22330,1
userId_16127,userId_22330,1
userId_1343,userId_22330,1
userId_15113,userId_22330,7
userId_6762,userId_22330,2
userId_19572,userId_22330,5
userId_12699,userId_22330,1
userId_33413,userId_22330,5
userId_6641,userId_22330,46
userId_31189,userId_22330,2
userId_9418,userId_22330,1
userId_2021,userId_22330,1
userId_37009,userId_22330,1
userId_28521,userId_22330,3
userId_8306,userId_22330,2
userId_37723,userId_22330,3
userId_32069,userId_22330,7
userId_36964,userId_22330,1
userId_15145,userId_22330,1
userId_8725,userId_22330,1
userId_33740,userId_22330,1
userId_27641,userId_22330,1
userId_1253,userId_22330,65
userId_19422,userId_22330,8
userId_10696,userId_22330,1
userId_34168,userId_22330,9
userId_5161,userId_22330,1
userId_29301,userId_22330,1
userId_7431,userId_22330,1
userId_9439,userId_22330,1
userId_328,userId_22330,1
userId_22175,userId_22330,1
userId_1365,userId_22330,1
userId_20272,userId_22330,1
userId_27262,userId_22330,1
userId_9642,userId_22330,4
userId_17091,userId_22330,1
userId_34662,userId_22330,1
userId_38993,userId_22330,10
userId_34996,userId_22330,1
userId_25122,userId_22330,1
userId_18746,userId_22330,1
userId_18729,userId_22330,1
userId_5130,userId_22330,1
userId_16887,userId_22330,1
userId_35,userId_22330,1
userId_19221,userId_22330,2
userId_16561,userId_22330,1
userId_18965,userId_22330,2
userId_13019,userId_22330,2
userId_30139,userId_22330,7
userId_158,userId_22330,2
userId_36896,userId_22330,1
userId_37798,userId_22330,1
userId_12953,userId_22330,6
userId_10973,userId_22330,1
userId_23048,userId_22330,1
userId_7565,userId_22330,1
userId_29365,userId_22330,8
userId_7960,userId_22330,3
userId_2209,userId_22330,2
userId_30179,userId_22330,1
userId_983,userId_22330,1
userId_36364,userId_22330,1
userId_26371,userId_22330,2
userId_34900,userId_22330,10
userId_32930,userId_22330,10
userId_6810,userId_22330,1
userId_3046,userId_22330,3
userId_18239,userId_22330,2
userId_28976,userId_22330,1
userId_33996,userId_22330,3
userId_11309,userId_22330,1
userId_37752,userId_22330,2
userId_16957,userId_22330,2
userId_13429,userId_22330,1
userId_9490,userId_22330,2
userId_30636,userId_22330,10
userId_636,userId_22330,1
userId_34116,userId_22330,7
userId_3582,userId_22330,2
userId_34151,userId_22330,4
userId_11410,userId_22330,1
userId_34730,userId_22330,157
userId_23952,userId_22330,1
userId_31772,userId_22330,2
userId_23781,userId_22330,1
userId_7916,userId_22330,1
userId_37652,userId_22330,3
userId_18813,userId_22330,1
userId_34979,userId_22330,1
userId_1499,userId_22330,1
userId_37270,userId_22330,1
userId_21679,userId_22330,1
userId_23725,userId_22330,3
userId_8246,userId_22330,2
userId_39038,userId_22330,1
userId_18527,userId_22330,1
userId_28025,userId_22330,1
userId_34443,userId_22330,2
userId_26222,userId_22330,16
userId_36824,userId_22330,6
userId_8628,userId_22330,1
userId_15392,userId_22330,52
userId_16756,userId_22330,1
userId_29727,userId_22330,6
userId_9744,userId_22330,2
userId_29528,userId_22330,1
userId_17084,userId_22330,3
userId_4402,userId_22330,1
userId_24069,userId_22330,8
userId_12428,userId_22330,1
userId_13597,userId_22330,1
userId_16000,userId_22330,7
userId_36608,userId_22330,8
userId_17800,userId_22330,10
userId_25110,userId_22330,4
userId_36118,userId_22330,1
userId_28050,userId_22330,1
userId_26066,userId_22330,1
userId_15616,userId_22330,1
userId_9443,userId_22330,2
userId_14106,userId_22330,21
userId_985,userId_22330,8
userId_39104,userId_22330,1
userId_28412,userId_22330,7
userId_9666,userId_22330,1
userId_30245,userId_22330,1
userId_7814,userId_22330,1
userId_6648,userId_22330,1
userId_39770,userId_22330,1
userId_16512,userId_22330,1
userId_4774,userId_22330,1
userId_37693,userId_22330,2
userId_9517,userId_22330,2
userId_32528,userId_22330,1
userId_22256,userId_22330,2
userId_914,userId_22330,4
userId_24612,userId_22330,1
userId_13329,userId_22330,1
userId_7253,userId_22330,10
userId_9301,userId_22330,1
userId_27898,userId_22330,1
userId_2202,userId_22330,1
userId_36267,userId_22330,1
userId_1750,userId_22330,2
userId_15106,userId_22330,1
userId_2177,userId_22330,5
userId_2541,userId_22330,10
userId_4958,userId_22330,8
userId_10438,userId_22330,1
userId_33497,userId_22330,1
userId_18927,userId_22330,1
userId_20957,userId_22330,1
userId_26860,userId_22330,1
userId_28501,userId_22330,10
userId_37581,userId_22330,9
userId_32355,userId_22330,10
userId_1557,userId_22330,38
userId_14499,userId_22330,1
userId_34493,userId_22330,1
userId_9448,userId_22330,23
userId_24097,userId_22330,1
userId_24785,userId_22330,1
userId_12048,userId_22330,10
userId_950,userId_22330,1
userId_32752,userId_22330,4
userId_13691,userId_22330,8
userId_18771,userId_22330,1
userId_14261,userId_22330,1
userId_1825,userId_22330,6
userId_12414,userId_22330,1
userId_25155,userId_22330,7
userId_27373,userId_22330,5
userId_38607,userId_22330,12
userId_3332,userId_22330,3
userId_3309,userId_22330,5
userId_23773,userId_22330,1
userId_10500,userId_22330,1
userId_30433,userId_22330,4
userId_5284,userId_22330,1
userId_6097,userId_22330,7
userId_28565,userId_22330,1
userId_11678,userId_22330,2
userId_34405,userId_22330,1
userId_29542,userId_22330,1
userId_11937,userId_22330,17
userId_29428,userId_22330,1
userId_9316,userId_22330,1
userId_36277,userId_22330,1
userId_31878,userId_22330,7
userId_22426,userId_22330,16
userId_8209,userId_22330,1
userId_8435,userId_22330,1
userId_62,userId_22330,1
userId_39586,userId_22330,1
userId_5263,userId_22330,1
userId_23958,userId_22330,1
userId_20131,userId_22330,2
userId_1964,userId_22330,1
userId_17651,userId_22330,1
userId_20054,userId_22330,1
userId_27636,userId_22330,1
userId_24093,userId_22330,2
userId_4715,userId_22330,1
userId_14649,userId_22330,3
userId_14753,userId_22330,1
userId_33402,userId_22330,1
