src,dst,relationship
userId_13364,userId_2664,follow
userId_13364,userId_32182,follow
userId_13364,userId_36183,follow
userId_13364,userId_25403,follow
userId_13364,userId_12362,follow
userId_13364,userId_24480,follow
userId_13364,userId_21166,follow
userId_13364,userId_17658,follow
userId_13364,userId_18479,follow
userId_13364,userId_5078,follow
userId_13364,userId_2975,follow
userId_13364,userId_34691,follow
userId_13364,userId_2128,follow
userId_13364,userId_34995,follow
userId_13364,userId_27497,follow
userId_13364,userId_11870,follow
userId_13364,userId_15744,follow
userId_13364,userId_37556,follow
userId_13364,userId_32231,follow
userId_13364,userId_34155,follow
userId_13364,userId_20532,follow
userId_13364,userId_23391,follow
userId_13364,userId_31870,follow
userId_13364,userId_25190,follow
userId_13364,userId_15373,follow
userId_13364,userId_17448,follow
userId_13364,userId_7986,follow
userId_13364,userId_13220,follow
userId_13364,userId_1417,follow
userId_13364,userId_12225,follow
userId_13364,userId_25722,follow
userId_13364,userId_35109,follow
userId_13364,userId_37022,follow
userId_13364,userId_9076,follow
userId_13364,userId_8324,follow
userId_13364,userId_18319,follow
userId_13364,userId_36373,follow
userId_13364,userId_3669,follow
userId_13364,userId_37371,follow
userId_13364,userId_32236,follow
userId_13364,userId_15724,follow
userId_13364,userId_9450,follow
userId_13364,userId_12067,follow
userId_13364,userId_15178,follow
userId_13364,userId_25682,follow
userId_13364,userId_39188,follow
userId_13364,userId_26245,follow
userId_13364,userId_30816,follow
userId_13364,userId_14558,follow
userId_13364,userId_21870,follow
userId_13364,userId_17956,follow
userId_13364,userId_15721,follow
userId_13364,userId_39292,follow
userId_13364,userId_15107,follow
userId_13364,userId_38086,follow
userId_13364,userId_19018,follow
userId_13364,userId_27380,follow
userId_13364,userId_27431,follow
userId_13364,userId_26247,follow
userId_13364,userId_12412,follow
userId_13364,userId_32400,follow
userId_13364,userId_16743,follow
userId_13364,userId_27460,follow
userId_13364,userId_18449,follow
userId_13364,userId_15934,follow
userId_13364,userId_23295,follow
userId_13364,userId_8985,follow
userId_13364,userId_11437,follow
userId_13364,userId_32112,follow
userId_13364,userId_35927,follow
userId_13364,userId_35070,follow
userId_13364,userId_31987,follow
userId_13364,userId_37812,follow
userId_13364,userId_3437,follow
userId_13364,userId_12915,follow
userId_13364,userId_34220,follow
userId_13364,userId_36603,follow
userId_13364,userId_32108,follow
userId_13364,userId_24880,follow
userId_13364,userId_29626,follow
userId_13364,userId_5115,follow
userId_13364,userId_38314,follow
userId_13364,userId_8040,follow
userId_13364,userId_11119,follow
userId_13364,userId_28613,follow
userId_13364,userId_25321,follow
userId_13364,userId_9205,follow
userId_13364,userId_29617,follow
userId_13364,userId_4048,follow
userId_13364,userId_37967,follow
userId_13364,userId_25340,follow
userId_13364,userId_8242,follow
userId_13364,userId_24042,follow
userId_13364,userId_5830,follow
userId_13364,userId_26381,follow
userId_13364,userId_13298,follow
userId_13364,userId_14888,follow
userId_13364,userId_28322,follow
userId_13364,userId_10878,follow
userId_13364,userId_11074,follow
userId_13364,userId_3592,follow
userId_13364,userId_25857,follow
userId_13364,userId_16598,follow
userId_13364,userId_2536,follow
userId_13364,userId_14686,follow
userId_13364,userId_819,follow
userId_13364,userId_34021,follow
userId_13364,userId_12162,follow
userId_13364,userId_26139,follow
userId_13364,userId_22706,follow
userId_13364,userId_4395,follow
userId_13364,userId_25975,follow
userId_13364,userId_6065,follow
userId_13364,userId_525,follow
userId_13364,userId_39184,follow
userId_13364,userId_17573,follow
userId_13364,userId_457,follow
userId_13364,userId_19346,follow
userId_13364,userId_2010,follow
userId_13364,userId_22433,follow
userId_13364,userId_25395,follow
userId_13364,userId_15535,follow
userId_13364,userId_26585,follow
userId_13364,userId_14513,follow
userId_13364,userId_2075,follow
userId_13364,userId_16236,follow
userId_13364,userId_5484,follow
userId_13364,userId_5124,follow
userId_13364,userId_8545,follow
userId_13364,userId_15641,follow
userId_13364,userId_23078,follow
userId_13364,userId_13232,follow
userId_13364,userId_33633,follow
userId_13364,userId_29183,follow
userId_13364,userId_15136,follow
userId_13364,userId_14341,follow
userId_13364,userId_21403,follow
userId_13364,userId_1791,follow
userId_13364,userId_34287,follow
userId_13364,userId_1560,follow
userId_13364,userId_27585,follow
userId_13364,userId_19219,follow
userId_13364,userId_25298,follow
userId_13364,userId_34186,follow
userId_13364,userId_24056,follow
userId_13364,userId_24269,follow
userId_13364,userId_25912,follow
userId_13364,userId_4096,follow
userId_13364,userId_25077,follow
userId_13364,userId_13540,follow
userId_13364,userId_18666,follow
userId_13364,userId_25914,follow
userId_13364,userId_4188,follow
userId_13364,userId_38477,follow
userId_13364,userId_13111,follow
userId_13364,userId_5023,follow
userId_13364,userId_30373,follow
userId_13364,userId_38456,follow
userId_13364,userId_664,follow
userId_13364,userId_15041,follow
userId_13364,userId_6415,follow
userId_13364,userId_35019,follow
userId_13364,userId_1544,follow
userId_13364,userId_3182,follow
userId_13364,userId_21703,follow
userId_13364,userId_17832,follow
userId_13364,userId_28310,follow
userId_13364,userId_1471,follow
userId_13364,userId_7607,follow
userId_13364,userId_16375,follow
userId_13364,userId_21648,follow
userId_13364,userId_4994,follow
userId_13364,userId_10310,follow
userId_13364,userId_36379,follow
userId_13364,userId_35668,follow
userId_13364,userId_32362,follow
userId_4100,userId_13364,follow
userId_37420,userId_13364,follow
userId_5328,userId_13364,follow
userId_38409,userId_13364,follow
userId_21373,userId_13364,follow
userId_37664,userId_13364,follow
userId_32011,userId_13364,follow
userId_18958,userId_13364,follow
userId_30981,userId_13364,follow
userId_28878,userId_13364,follow
userId_38198,userId_13364,follow
userId_21620,userId_13364,follow
userId_9750,userId_13364,follow
userId_25328,userId_13364,follow
userId_3674,userId_13364,follow
userId_7373,userId_13364,follow
userId_29141,userId_13364,follow
userId_35189,userId_13364,follow
userId_10800,userId_13364,follow
userId_14538,userId_13364,follow
userId_9485,userId_13364,follow
userId_30632,userId_13364,follow
userId_21742,userId_13364,follow
userId_18640,userId_13364,follow
userId_324,userId_13364,follow
userId_21300,userId_13364,follow
userId_2275,userId_13364,follow
userId_15963,userId_13364,follow
userId_7612,userId_13364,follow
userId_32225,userId_13364,follow
userId_37894,userId_13364,follow
userId_34647,userId_13364,follow
userId_26974,userId_13364,follow
userId_38001,userId_13364,follow
userId_15821,userId_13364,follow
userId_11810,userId_13364,follow
userId_1386,userId_13364,follow
userId_9560,userId_13364,follow
userId_25873,userId_13364,follow
userId_21390,userId_13364,follow
userId_13933,userId_13364,follow
userId_36714,userId_13364,follow
userId_5887,userId_13364,follow
userId_37135,userId_13364,follow
userId_32168,userId_13364,follow
userId_693,userId_13364,follow
userId_27056,userId_13364,follow
userId_29291,userId_13364,follow
userId_24138,userId_13364,follow
userId_12651,userId_13364,follow
userId_17467,userId_13364,follow
userId_19592,userId_13364,follow
userId_28212,userId_13364,follow
userId_6250,userId_13364,follow
userId_9820,userId_13364,follow
userId_21388,userId_13364,follow
userId_15980,userId_13364,follow
userId_2384,userId_13364,follow
userId_29174,userId_13364,follow
userId_9497,userId_13364,follow
userId_19633,userId_13364,follow
userId_13703,userId_13364,follow
userId_6545,userId_13364,follow
userId_1565,userId_13364,follow
userId_37675,userId_13364,follow
userId_12846,userId_13364,follow
userId_18860,userId_13364,follow
userId_8281,userId_13364,follow
userId_17878,userId_13364,follow
userId_9109,userId_13364,follow
userId_21159,userId_13364,follow
userId_8727,userId_13364,follow
userId_38645,userId_13364,follow
userId_8711,userId_13364,follow
userId_26909,userId_13364,follow
userId_17391,userId_13364,follow
userId_12973,userId_13364,follow
userId_9035,userId_13364,follow
userId_11185,userId_13364,follow
userId_10943,userId_13364,follow
userId_6356,userId_13364,follow
userId_13800,userId_13364,follow
userId_36398,userId_13364,follow
userId_38581,userId_13364,follow
userId_20338,userId_13364,follow
userId_30036,userId_13364,follow
userId_20984,userId_13364,follow
userId_23141,userId_13364,follow
userId_19770,userId_13364,follow
userId_22366,userId_13364,follow
userId_34937,userId_13364,follow
userId_24562,userId_13364,follow
userId_4002,userId_13364,follow
userId_37279,userId_13364,follow
userId_23077,userId_13364,follow
userId_14278,userId_13364,follow
userId_16238,userId_13364,follow
userId_7543,userId_13364,follow
userId_14063,userId_13364,follow
userId_26984,userId_13364,follow
userId_25689,userId_13364,follow
userId_39343,userId_13364,follow
userId_22862,userId_13364,follow
userId_22254,userId_13364,follow
userId_5522,userId_13364,follow
userId_19988,userId_13364,follow
userId_17829,userId_13364,follow
userId_6734,userId_13364,follow
userId_7467,userId_13364,follow
userId_5897,userId_13364,follow
userId_19072,userId_13364,follow
userId_14394,userId_13364,follow
userId_30172,userId_13364,follow
userId_31086,userId_13364,follow
userId_5435,userId_13364,follow
userId_22539,userId_13364,follow
userId_33373,userId_13364,follow
userId_15042,userId_13364,follow
userId_3469,userId_13364,follow
userId_35961,userId_13364,follow
userId_33417,userId_13364,follow
userId_24320,userId_13364,follow
userId_14030,userId_13364,follow
userId_32687,userId_13364,follow
userId_2677,userId_13364,follow
userId_13548,userId_13364,follow
userId_1440,userId_13364,follow
userId_15630,userId_13364,follow
userId_24607,userId_13364,follow
userId_30418,userId_13364,follow
userId_2471,userId_13364,follow
userId_16219,userId_13364,follow
userId_16712,userId_13364,follow
userId_12626,userId_13364,follow
userId_34397,userId_13364,follow
userId_4442,userId_13364,follow
userId_7723,userId_13364,follow
userId_33969,userId_13364,follow
userId_39401,userId_13364,follow
userId_26181,userId_13364,follow
userId_36657,userId_13364,follow
userId_37122,userId_13364,follow
userId_6906,userId_13364,follow
userId_29923,userId_13364,follow
userId_31724,userId_13364,follow
userId_16629,userId_13364,follow
userId_13568,userId_13364,follow
userId_893,userId_13364,follow
userId_22753,userId_13364,follow
userId_3420,userId_13364,follow
userId_25752,userId_13364,follow
userId_26595,userId_13364,follow
userId_2691,userId_13364,follow
userId_12463,userId_13364,follow
userId_27877,userId_13364,follow
userId_14406,userId_13364,follow
userId_615,userId_13364,follow
userId_2458,userId_13364,follow
userId_19239,userId_13364,follow
userId_32482,userId_13364,follow
userId_5845,userId_13364,follow
userId_25333,userId_13364,follow
userId_11317,userId_13364,follow
userId_23978,userId_13364,follow
userId_12296,userId_13364,follow
userId_33845,userId_13364,follow
userId_8613,userId_13364,follow
userId_35144,userId_13364,follow
userId_17702,userId_13364,follow
userId_14487,userId_13364,follow
userId_32691,userId_13364,follow
userId_8046,userId_13364,follow
userId_18478,userId_13364,follow
userId_6900,userId_13364,follow
userId_29621,userId_13364,follow
userId_4095,userId_13364,follow
userId_11774,userId_13364,follow
userId_26793,userId_13364,follow
userId_33440,userId_13364,follow
userId_3980,userId_13364,follow
userId_31503,userId_13364,follow
userId_31253,userId_13364,follow
userId_4148,userId_13364,follow
userId_12192,userId_13364,follow
userId_26101,userId_13364,follow
userId_36549,userId_13364,follow
userId_29109,userId_13364,follow
userId_25699,userId_13364,follow
userId_15583,userId_13364,follow
userId_5784,userId_13364,follow
userId_27606,userId_13364,follow
userId_1293,userId_13364,follow
userId_21532,userId_13364,follow
userId_104,userId_13364,follow
userId_3244,userId_13364,follow
userId_27447,userId_13364,follow
userId_34991,userId_13364,follow
userId_18779,userId_13364,follow
userId_36310,userId_13364,follow
userId_33670,userId_13364,follow
userId_32801,userId_13364,follow
userId_12351,userId_13364,follow
userId_27154,userId_13364,follow
userId_33650,userId_13364,follow
userId_4412,userId_13364,follow
userId_33834,userId_13364,follow
userId_26114,userId_13364,follow
userId_1064,userId_13364,follow
userId_12637,userId_13364,follow
userId_10877,userId_13364,follow
userId_19769,userId_13364,follow
userId_22731,userId_13364,follow
userId_6820,userId_13364,follow
userId_20634,userId_13364,follow
userId_8778,userId_13364,follow
userId_15763,userId_13364,follow
userId_26325,userId_13364,follow
userId_16181,userId_13364,follow
userId_4879,userId_13364,follow
userId_3131,userId_13364,follow
userId_28594,userId_13364,follow
userId_2793,userId_13364,follow
userId_12169,userId_13364,follow
userId_6310,userId_13364,follow
userId_18145,userId_13364,follow
userId_37221,userId_13364,follow
userId_20266,userId_13364,follow
userId_12084,userId_13364,follow
userId_3499,userId_13364,follow
userId_25202,userId_13364,follow
userId_4672,userId_13364,follow
userId_13424,userId_13364,follow
userId_38736,userId_13364,follow
userId_1700,userId_13364,follow
userId_209,userId_13364,follow
userId_38698,userId_13364,follow
userId_31977,userId_13364,follow
userId_25303,userId_13364,follow
userId_23630,userId_13364,follow
userId_6409,userId_13364,follow
userId_23985,userId_13364,follow
userId_13784,userId_13364,follow
userId_14799,userId_13364,follow
userId_37250,userId_13364,follow
userId_633,userId_13364,follow
userId_18850,userId_13364,follow
userId_20267,userId_13364,follow
userId_5547,userId_13364,follow
userId_24152,userId_13364,follow
userId_2055,userId_13364,follow
userId_956,userId_13364,follow
userId_16826,userId_13364,follow
userId_16806,userId_13364,follow
userId_6431,userId_13364,follow
userId_7582,userId_13364,follow
userId_5705,userId_13364,follow
userId_22398,userId_13364,follow
userId_22088,userId_13364,follow
userId_18615,userId_13364,follow
userId_2280,userId_13364,follow
userId_29233,userId_13364,follow
userId_5642,userId_13364,follow
userId_11612,userId_13364,follow
userId_32501,userId_13364,follow
userId_17022,userId_13364,follow
userId_12761,userId_13364,follow
userId_29976,userId_13364,follow
